dep_hash,dep_address,dep_amount,w1_hash,w1_address,w1_amount,difference
0xbd52edc0eb0d3612d84e6a879faa610e9107422a3eea5d335837a83b15faf243,0x33dca1bb1cbc4eb5f13ae728b81bcdfd75be95f9,0.0760232055709939,0x0d143fc0acb83c5e9d0e7c55f8d775328afbd28beda6e0e903dbb9101707fbd8,0xfc0b35d1ff570ec0cc2878f273093d7454bc2a45,0.0760232055709939,0.0
0x89acd344441508ddc06361e9f7306a99d6809d2d98b49b37f0fb2808776eac0e,0xfe90e54eda858b701d1e308b155e65772afc233e,0.0769376370006357,0xa0732fd791e2a451f684d97fcb68720eb4a9c1405a75a5c86a7db94bfeff61a2,0x33dca1bb1cbc4eb5f13ae728b81bcdfd75be95f9,0.0769376370006357,0.0
0x7e9339b8fc7e8c38c58ad6e842e230f3903200d540fac9446216867db98e173a,0xabf2a2e9c07f7265be551932b2ab7655fb8d9980,0.077729773039751,0x381b320f49dde7f685c8d358f8e898c761ccea94347ae9103338da6644d1d317,0xfe90e54eda858b701d1e308b155e65772afc233e,0.077729773039751,0.0
0x6b517ea501727387017495a9c4ce56a7420982a42f84a438824825b37b84d710,0xeb9828c1c412bdf4365ac6199931237ebbd12fa7,0.078420283937987,0xf5be8392858d7a63813ca0ebeb4fb4fe173fd694feba24ef7180635433d630fd,0xabf2a2e9c07f7265be551932b2ab7655fb8d9980,0.078420283937987,0.0
0xed3b6f4987a27ceff1ca55e05500ecedca2902193917adf9274027577123e201,0x76e7f2e6b895e92af1423f666f90826051ab7182,0.0790861064759232,0xb05f3e4f2cbc8ec252e28f35257beb462b4ad417296197ce2537e47411f3f047,0xeb9828c1c412bdf4365ac6199931237ebbd12fa7,0.0790861064759232,0.0
0x9cb975959263daaaf8f646804bbf3c63cb1ce986086a3e462a71fb63d7cb20ff,0xcb874b1a6ff59845bf1ab92c3a5f37544293ac99,0.0797492523338695,0x481c9db319355a87043daf7652ee79b0a483f968943136a60d2358626e35748a,0x76e7f2e6b895e92af1423f666f90826051ab7182,0.0797492523338695,0.0
0xf53969b945c8ec7bb1fa60f9825e0f11bd102ed2790405c0481edcd92b9210d1,0xed0b620b60825737f83e0cb1bbcaba1a6e0ee115,0.0804330722046271,0x2945c662b2d8aa07a9c9713952c83931e1d68e55a1d824685dd9cd84c5cbf894,0xcb874b1a6ff59845bf1ab92c3a5f37544293ac99,0.0804330722046271,0.0
0xf37ec79dfd09fad468df3ead15d43167e860195cf603659c3436886176d60e01,0x581b3b3c40c6935e02f221acb0cd74c25b34ccf1,0.0810809351430046,0xfbbadf62c7f637946740591f1a7ce5f07a4fd46adb889b42f53aa9e7e7c4ac2b,0xed0b620b60825737f83e0cb1bbcaba1a6e0ee115,0.0810809351430046,0.0
0xb1881dd02af70e6ff967ac409056e1605f4b0c3910ce91eb97b8c7196ba782a2,0x80d5062e26ee858636a85fbaa7489e2678b4fd4e,0.0817606295181173,0x01857a33fa9bfb3b355ebf3231471fc2455ce0defed4f3969b6c90a3ab9d6b33,0x581b3b3c40c6935e02f221acb0cd74c25b34ccf1,0.0817606295181173,0.0
0x34753c7f9b151e3278b48e772b1b941601adae0ab6c8eb9dac63906bb8f2c0a7,0xe586dc78a7f091416819ee4d99700b1f7e67dfcc,0.0824196899729033,0x16e3b2eec2ab6d64d1028509c43d97c51af87e19aa1c42a77886d2b42581f8c0,0x80d5062e26ee858636a85fbaa7489e2678b4fd4e,0.0824196899729033,0.0
0x74d8d318ab482aa4353eb0838fc4b8eeefa13122a6ec7977ab81fca9f21a48b9,0xe1b3162f44f363d3449b3e40c6f8121c13215a55,0.0832459743168715,0x0de6538e32b0511f3e71ab87f97060b8b5572fd4f3e71747312c0de54b09da10,0xe586dc78a7f091416819ee4d99700b1f7e67dfcc,0.0832459743168715,0.0
0x1732a6f05d967a89e3a9d5ecef4bdc52923063606a38e26307d555ef5429e449,0x69521a2e6f7d4be2e8aed3232d1307a6c86a2ed8,0.0839007461383065,0x8ab8d2b41b3443fa18593766d538771439ee71b94c65de54debdce3ebf2b167b,0xe1b3162f44f363d3449b3e40c6f8121c13215a55,0.0839007461383065,0.0
0x23a98f4e64cf0e98813a5d86658643f67deb5d1d22ed80902dd7f507e0ace9e6,0xcd1ab5f93d94073908741185f550ccaf86603d4a,0.0845940966233479,0x1ea17dec1073f93443d47098d121e2bd5ad0b20a640e3be7b88e4f8f013fbb07,0x69521a2e6f7d4be2e8aed3232d1307a6c86a2ed8,0.0845940966233479,0.0
0x0af1d2c2d75666f80eb873725bebb2b67992745d074b4db9bbfbfa3fd605f6ce,0x127c2096fcf4c9f542d0f8088045c8d790f50177,0.0854528987982324,0x5712eee2f76691145a57fb1258ce892cc0542f23effa0dd7fa704ad914e79771,0xcd1ab5f93d94073908741185f550ccaf86603d4a,0.0854528987982324,0.0
0xd4044bb0a3383976a8d97d2ca082387a44e2a3098e081302cb72afe5f851e13d,0x9ef2ad76e94e1fe47a7b8a34b6f856bd8812e1a7,0.0861705494206886,0xeb68e4070d9406e88d040819e779a3da67879a58703469395ef78faac23a7676,0x127c2096fcf4c9f542d0f8088045c8d790f50177,0.0861705494206886,0.0
0x816a7b9c659ed5620ba51a7ddcdc56d16245c826fc8b5ed6cf58a74ef4335a3d,0x68b3f3e0831961dfd8721cc57a50a842ab27f6b4,0.0868792763107241,0xd4f8cf7c082e1389029fac950e7c4c197cc927cd26263806fd89eed97a2f8dde,0x9ef2ad76e94e1fe47a7b8a34b6f856bd8812e1a7,0.0868792763107241,0.0
0xb159341538c614ae047298202fa3b9824658d4216b22c436a753a71c696ed50f,0x21172d63ea06f2a5fe8ea0d9b68c985aecc6a21f,0.0876147835734462,0x2bded7e4fac0f22fc948b1d3e92cd69c629e8ff996dd81607e16efc7d11d698c,0x68b3f3e0831961dfd8721cc57a50a842ab27f6b4,0.0876147835734462,0.0
0xde13394cd58f648bf49e3e3fe91023ed8e381fcc356053e030c36f545f38cfa4,0x2758b1ac127818e7b11164c8979c3acf7a7d4f1a,0.0883852881281267,0x23a5de74b6b06f66b9e1ffebf66efd38ac7d960f933522d0feb586335c75d2f5,0x21172d63ea06f2a5fe8ea0d9b68c985aecc6a21f,0.0883852881281267,0.0
0x1108bf59a3c0e4f3abe070621b44b78192e799031ebb77372a4d484a03e84295,0x4f7439cf90f2f089281fe8ddf9071ed97162efaf,0.0891997685480027,0x7ffddc5f1907b17f55a068adc616aefd19ff88fa2545a0902bf8eb95ce1f600a,0x2758b1ac127818e7b11164c8979c3acf7a7d4f1a,0.0891997685480027,0.0
0x96c2d42399d529e93d9749a31f81a22475040f052ec1157a37c0f72ab7858e58,0x666bc17229e834544d5505e6929dbbb630bdfe0d,0.0900034106745656,0xb9d533598fc5cd55429d0de86f3caae678cf4d8467311aa7f621a5ac9c91065f,0x4f7439cf90f2f089281fe8ddf9071ed97162efaf,0.0900034106745656,0.0
0x6f24b79e5a20f86e8bc9e665db1fafdb699bdde8a006b78530f169151a8b5f79,0x968ff3834508954813243beb80b344c3100ea5a4,0.0908276119302686,0xcdc555b493770cbd61219ca31b9f8b7685b2e3f5ee51ed4e075a901da2088eb9,0x666bc17229e834544d5505e6929dbbb630bdfe0d,0.0908276119302686,0.0
0x0fede429fbb4b7c66a152b85b28caa9c7762ee2329627abe23c9956bdd75ed33,0x2da389d6fd466305fa7bee8267e1dadcca6ef78c,0.0916892973492335,0x92245c053c5d1433e5b3ebb5f07e26f72c0da77c37b8feec5c2921994f53998f,0x968ff3834508954813243beb80b344c3100ea5a4,0.0916892973492335,0.0
0x3d12e15174585daddf13bd11035d4eb35016a4427198066bb9de8c4ac0266951,0x3ede1273c9a92fb5c97a399efccdc81265551253,0.0924926412006093,0x6bf18f84f842ea4237e9d50b01ddf74b67e9ea25c4b52acd3bf52cd18aaccf39,0x2da389d6fd466305fa7bee8267e1dadcca6ef78c,0.0924926412006093,0.0
0xfe95148a3690f519d3e01ce342d647bb221f580909fac36ac586c852bd9675c6,0x4b437185f08c0d66f03d512d1e1e22c44a8f9620,0.0932679075528321,0xae5b3cb7ec9fe0c0b9eded2b8744b660e6e5a2ad8d076f0dbe9b93de3630e606,0x3ede1273c9a92fb5c97a399efccdc81265551253,0.0932679075528321,0.0
0xd6b7f4c178a8e5fb0fa483791d94fcc260adf1211fd6b431fc83ba884baf7feb,0x6c3d04c469d30a341e42b52d486524fa1c0706ec,0.0940927746455485,0xe7df26a164a3355ae2de325bc7fe559aa7a4a439be54334c467b715ca569c3b4,0x4b437185f08c0d66f03d512d1e1e22c44a8f9620,0.0940927746455485,0.0
0xb24b6a5d445cf002a46db6e7ef9fbff16e0e7df2775e78d5fe153fb6b34fa919,0xab93f19c7ae953978788c8eeb73a7014ca76fa10,0.0949043410717313,0x9aa9f30f2cc341fd7886c7cb1175a9a3a64d05f77e51bcf695b2be48b28881f1,0x6c3d04c469d30a341e42b52d486524fa1c0706ec,0.0949043410717313,0.0
0xbc4ffc6e95164c7ed5a269cb4ae9402aefb2f3ca299aadd993269b355a714211,0xfe09e50573ca8e1847358b80f1d7efb42b4f7fc7,0.0957317564151782,0xf5638e163d4b53c1c3d24184246b19e4f54d08ef7321ebf159bd4411005faaa1,0xab93f19c7ae953978788c8eeb73a7014ca76fa10,0.0957317564151782,0.0
0x6a5cebacfea5244786345fb29cb49e04ee45ce308edb08ece227d0c9ec555cc7,0x682a93b6c3beda9c456221815724f550bcb258f3,0.0965575879592062,0x5fa2a72b893892e7d01d2d2abbc50b20abf4c761f58ce273cdb2c17a993977a3,0xfe09e50573ca8e1847358b80f1d7efb42b4f7fc7,0.0965575879592062,0.0
0x1aa6df9142688bfd1bf6d7baeea21ad30407d6028c194c2ac1906a8787bdbb98,0xa3fdd4b209cae39dc3cfae12aaa9f21eb87590d2,0.0974214500473153,0x6656e7ef91790664e707cfd4d1382bad3cbd06b2cd82cf915e4441cba8a51878,0x682a93b6c3beda9c456221815724f550bcb258f3,0.0974214500473153,0.0
0x61054884683497e84d87c15d43a8616f381a0ec3ef12ce4816dd68a0813fee32,0xbf67879466a4b52de7fe4442f4498ff3407c6855,0.0982514346653364,0xa7be08ab701f7aed5c1aebd90acb4461e16a6960a692b0946a7e6a4a1ee32700,0xa3fdd4b209cae39dc3cfae12aaa9f21eb87590d2,0.0982514346653364,0.0
